experiment_name,case_id,round_id,turn_id,secret_word,imposter_was,candidate_agent_id,candidate_clue,is_imposter,all_clues_json,candidate_turn_position,embedding_similarity_to_others_mean,embedding_similarity_to_others_std,embedding_similarity_rank_low_to_high,embedding_similarity_to_previous_mean
llm_qwen7b_few_shot_20260710T201518Z,152,2cd9a174-ffcf-4969-82e2-0a47f5014753,95de6f32-7c35-4952-a544-c95d9cd93bad,sister,Agent D,agent_c,nursery rhyme,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""brother's companion""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""brother's joke""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""family snapshot""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""nursery rhyme""}]",3.0,0.45201813550669506,0.04817731257541789,0.0,0.45201813550669506
llm_qwen7b_few_shot_20260710T201518Z,153,b077274e-b902-411d-b03b-3586cb67c9e1,0427184a-9242-440d-9d38-2f70a769408e,unit,Agent D,agent_d,yard stick,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""yard stick""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""single soldier""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not a meter""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""measure rainfall""}]",0.0,0.3832267828780072,0.018615940623176872,1.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,153,b077274e-b902-411d-b03b-3586cb67c9e1,0427184a-9242-440d-9d38-2f70a769408e,unit,Agent D,agent_c,single soldier,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""yard stick""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""single soldier""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not a meter""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""measure rainfall""}]",1.0,0.3649155375600674,0.026201256453471936,0.0,0.3569375162935014
llm_qwen7b_few_shot_20260710T201518Z,153,b077274e-b902-411d-b03b-3586cb67c9e1,0427184a-9242-440d-9d38-2f70a769408e,unit,Agent D,agent_b,not a meter,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""yard stick""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""single soldier""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not a meter""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""measure rainfall""}]",2.0,0.44184532824406925,0.06072081954523975,3.0,0.3989160479411463
llm_qwen7b_few_shot_20260710T201518Z,153,b077274e-b902-411d-b03b-3586cb67c9e1,0427184a-9242-440d-9d38-2f70a769408e,unit,Agent D,agent_a,measure rainfall,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""yard stick""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""single soldier""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not a meter""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""measure rainfall""}]",3.0,0.4201412405649479,0.07960865253453872,2.0,0.4201412405649479
llm_qwen7b_few_shot_20260710T201518Z,154,4edca583-88d0-4b80-a611-2c19ca5bf413,6975f481-1dad-4bc7-bd50-42145f7144ae,degree,Agent B,agent_d,academic threshold,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""academic threshold""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""temperature measure""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""academic achievement""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""angle measure""}]",0.0,0.5377954065838041,0.12390366852953842,2.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,154,4edca583-88d0-4b80-a611-2c19ca5bf413,6975f481-1dad-4bc7-bd50-42145f7144ae,degree,Agent B,agent_a,temperature measure,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""academic threshold""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""temperature measure""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""academic achievement""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""angle measure""}]",1.0,0.5380512162756398,0.10649323143478052,3.0,0.4899614216576079
llm_qwen7b_few_shot_20260710T201518Z,154,4edca583-88d0-4b80-a611-2c19ca5bf413,6975f481-1dad-4bc7-bd50-42145f7144ae,degree,Agent B,agent_c,academic achievement,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""academic threshold""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""temperature measure""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""academic achievement""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""angle measure""}]",2.0,0.5355686498463862,0.12204590772316203,1.0,0.5730980392643534
llm_qwen7b_few_shot_20260710T201518Z,154,4edca583-88d0-4b80-a611-2c19ca5bf413,6975f481-1dad-4bc7-bd50-42145f7144ae,degree,Agent B,agent_b,angle measure,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""academic threshold""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""temperature measure""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""academic achievement""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""angle measure""}]",3.0,0.5206436059149535,0.11813250673714919,0.0,0.5206436059149535
llm_qwen7b_few_shot_20260710T201518Z,155,9d8468fc-222a-43cd-9ec3-b7cea63f6386,cf0ac201-6661-4152-9097-09441ee20105,france,Agent A,agent_d,gastronomic journey,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""gastronomic journey""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""continent map""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""not tropical""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""nation's pride""}]",0.0,0.3320757241856435,0.03247278376398954,0.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,155,9d8468fc-222a-43cd-9ec3-b7cea63f6386,cf0ac201-6661-4152-9097-09441ee20105,france,Agent A,agent_a,continent map,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""gastronomic journey""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""continent map""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""not tropical""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""nation's pride""}]",1.0,0.4011786046200318,0.022527707990024893,3.0,0.37638247727635565
llm_qwen7b_few_shot_20260710T201518Z,155,9d8468fc-222a-43cd-9ec3-b7cea63f6386,cf0ac201-6661-4152-9097-09441ee20105,france,Agent A,agent_c,not tropical,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""gastronomic journey""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""continent map""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""not tropical""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""nation's pride""}]",2.0,0.3543912572022043,0.05421104495175808,2.0,0.375641228832974
llm_qwen7b_few_shot_20260710T201518Z,155,9d8468fc-222a-43cd-9ec3-b7cea63f6386,cf0ac201-6661-4152-9097-09441ee20105,france,Agent A,agent_b,nation's pride,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""gastronomic journey""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""continent map""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""not tropical""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""nation's pride""}]",3.0,0.3358689627130105,0.04299836851432009,1.0,0.3358689627130105
llm_qwen7b_few_shot_20260710T201518Z,156,3bd1ec6d-3e29-4b8c-84ed-cda44a98f42f,59892518-52d0-42a1-b0c7-83b81dc768e5,insurance,Agent B,agent_b,betrayal,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""betrayal""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""risk assessment""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""property damage""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""financial safety""}]",0.0,0.4657832163784062,0.019158032794927067,0.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,156,3bd1ec6d-3e29-4b8c-84ed-cda44a98f42f,59892518-52d0-42a1-b0c7-83b81dc768e5,insurance,Agent B,agent_d,risk assessment,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""betrayal""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""risk assessment""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""property damage""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""financial safety""}]",1.0,0.49981072639248625,0.041787493174951,3.0,0.463325440828327
llm_qwen7b_few_shot_20260710T201518Z,156,3bd1ec6d-3e29-4b8c-84ed-cda44a98f42f,59892518-52d0-42a1-b0c7-83b81dc768e5,insurance,Agent B,agent_c,property damage,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""betrayal""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""risk assessment""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""property damage""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""financial safety""}]",2.0,0.47957182289566463,0.008194932868370275,1.0,0.48408595459012205
llm_qwen7b_few_shot_20260710T201518Z,156,3bd1ec6d-3e29-4b8c-84ed-cda44a98f42f,59892518-52d0-42a1-b0c7-83b81dc768e5,insurance,Agent B,agent_a,financial safety,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""betrayal""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""risk assessment""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""property damage""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""financial safety""}]",3.0,0.4908341989941763,0.04896265982480155,2.0,0.4908341989941763
llm_qwen7b_few_shot_20260710T201518Z,157,3c3f2ff0-a19b-431f-88ff-9430828920f9,1e1a7f9e-e3a3-4286-8040-6f11ec3440d5,opinion,Agent D,agent_a,balanced scale debate,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""balanced scale debate""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""monitor screen""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""majority vote""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""public poll result""}]",0.0,0.44564898385664914,0.045724083976540396,1.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,157,3c3f2ff0-a19b-431f-88ff-9430828920f9,1e1a7f9e-e3a3-4286-8040-6f11ec3440d5,opinion,Agent D,agent_d,monitor screen,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""balanced scale debate""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""monitor screen""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""majority vote""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""public poll result""}]",1.0,0.3999495510885575,0.01782951738025811,0.0,0.39480709456572166
llm_qwen7b_few_shot_20260710T201518Z,157,3c3f2ff0-a19b-431f-88ff-9430828920f9,1e1a7f9e-e3a3-4286-8040-6f11ec3440d5,opinion,Agent D,agent_b,majority vote,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""balanced scale debate""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""monitor screen""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""majority vote""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""public poll result""}]",2.0,0.533544329854454,0.1028106058055401,3.0,0.46478565615045897
llm_qwen7b_few_shot_20260710T201518Z,157,3c3f2ff0-a19b-431f-88ff-9430828920f9,1e1a7f9e-e3a3-4286-8040-6f11ec3440d5,opinion,Agent D,agent_c,public poll result,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""balanced scale debate""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""monitor screen""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""majority vote""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""public poll result""}]",3.0,0.4962239268885676,0.1256751397525786,2.0,0.4962239268885676
llm_qwen7b_few_shot_20260710T201518Z,158,021f02bd-0e4e-462d-b0b0-b5c764dfa04a,fe264593-8f11-4559-8b17-4a8aaa45df26,administration,Agent A,agent_c,White House staff,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""White House staff""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""City hall ballot""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""Civil Service Commission""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Office paperwork""}]",0.0,0.418420728483327,0.08073971479474396,1.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,158,021f02bd-0e4e-462d-b0b0-b5c764dfa04a,fe264593-8f11-4559-8b17-4a8aaa45df26,administration,Agent A,agent_a,City hall ballot,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""White House staff""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""City hall ballot""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""Civil Service Commission""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Office paperwork""}]",1.0,0.390982260474237,0.06580060389140835,0.0,0.30427747810562467
llm_qwen7b_few_shot_20260710T201518Z,158,021f02bd-0e4e-462d-b0b0-b5c764dfa04a,fe264593-8f11-4559-8b17-4a8aaa45df26,administration,Agent A,agent_d,Civil Service Commission,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""White House staff""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""City hall ballot""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""Civil Service Commission""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Office paperwork""}]",2.0,0.4404129261880751,0.029863128981053113,2.0,0.4415900642540127
llm_qwen7b_few_shot_20260710T201518Z,158,021f02bd-0e4e-462d-b0b0-b5c764dfa04a,fe264593-8f11-4559-8b17-4a8aaa45df26,administration,Agent A,agent_b,Office paperwork,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""White House staff""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""City hall ballot""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""Civil Service Commission""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Office paperwork""}]",3.0,0.45817751073653906,0.014721972739878478,3.0,0.45817751073653906
llm_qwen7b_few_shot_20260710T201518Z,159,0ed194c3-23e2-4b7b-bfe9-cd4330a67d57,4e84571a-d07f-461f-86cf-2ececa6f4cdd,cancer,Agent C,agent_c,lump,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""lump""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""scar tissue""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""medical diagnosis""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""breast screening""}]",0.0,0.5183091597336521,0.03532654906578101,3.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,159,0ed194c3-23e2-4b7b-bfe9-cd4330a67d57,4e84571a-d07f-461f-86cf-2ececa6f4cdd,cancer,Agent C,agent_d,scar tissue,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""lump""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""scar tissue""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""medical diagnosis""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""breast screening""}]",1.0,0.48256064444688573,0.053078457412878255,1.0,0.5521587671711086
llm_qwen7b_few_shot_20260710T201518Z,159,0ed194c3-23e2-4b7b-bfe9-cd4330a67d57,4e84571a-d07f-461f-86cf-2ececa6f4cdd,cancer,Agent C,agent_b,medical diagnosis,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""lump""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""scar tissue""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""medical diagnosis""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""breast screening""}]",2.0,0.4693201431572079,0.03738774758817426,0.0,0.44648586505067756
llm_qwen7b_few_shot_20260710T201518Z,159,0ed194c3-23e2-4b7b-bfe9-cd4330a67d57,4e84571a-d07f-461f-86cf-2ececa6f4cdd,cancer,Agent C,agent_a,breast screening,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""lump""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""scar tissue""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""medical diagnosis""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""breast screening""}]",3.0,0.5067696158227699,0.025608629844068705,2.0,0.5067696158227699
llm_qwen7b_few_shot_20260710T201518Z,160,35cb7b8e-99a2-4af0-9e55-2fd7db2485a0,96e31ad0-2cf5-47dc-824d-f7600bc499bb,defense,Agent C,agent_a,attack counterpart,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""attack counterpart""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""offense weak""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""fortress gate""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""guard emblem""}]",0.0,0.44832939714426173,0.05846485948512835,3.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,160,35cb7b8e-99a2-4af0-9e55-2fd7db2485a0,96e31ad0-2cf5-47dc-824d-f7600bc499bb,defense,Agent C,agent_b,offense weak,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""attack counterpart""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""offense weak""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""fortress gate""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""guard emblem""}]",1.0,0.4178407375804177,0.0803391347310908,1.0,0.5285678809135448
llm_qwen7b_few_shot_20260710T201518Z,160,35cb7b8e-99a2-4af0-9e55-2fd7db2485a0,96e31ad0-2cf5-47dc-824d-f7600bc499bb,defense,Agent C,agent_d,fortress gate,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""attack counterpart""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""offense weak""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""fortress gate""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""guard emblem""}]",2.0,0.4395866211664447,0.05168205966508386,2.0,0.40500779994114794
llm_qwen7b_few_shot_20260710T201518Z,160,35cb7b8e-99a2-4af0-9e55-2fd7db2485a0,96e31ad0-2cf5-47dc-824d-f7600bc499bb,defense,Agent C,agent_c,guard emblem,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""attack counterpart""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""offense weak""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""fortress gate""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""guard emblem""}]",3.0,0.413367768693897,0.07052268463351215,0.0,0.413367768693897
llm_qwen7b_few_shot_20260710T201518Z,161,fe842bcc-ca99-4b4c-9fae-f2c0d3760f45,23d57fca-a53a-4202-a7af-d79776944d7b,direction,Agent D,agent_b,compass points,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""compass points""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""directional guide""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""navigation tool""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""travel pathway""}]",0.0,0.5562625503982438,0.03885154020098262,1.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,161,fe842bcc-ca99-4b4c-9fae-f2c0d3760f45,23d57fca-a53a-4202-a7af-d79776944d7b,direction,Agent D,agent_d,directional guide,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""compass points""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""directional guide""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""navigation tool""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""travel pathway""}]",1.0,0.5954520823765125,0.003618391595584647,3.0,0.5934899742275982
llm_qwen7b_few_shot_20260710T201518Z,161,fe842bcc-ca99-4b4c-9fae-f2c0d3760f45,23d57fca-a53a-4202-a7af-d79776944d7b,direction,Agent D,agent_a,navigation tool,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""compass points""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""directional guide""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""navigation tool""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""travel pathway""}]",2.0,0.5694058958776189,0.02682991999064842,2.0,0.5865856633570729
llm_qwen7b_few_shot_20260710T201518Z,161,fe842bcc-ca99-4b4c-9fae-f2c0d3760f45,23d57fca-a53a-4202-a7af-d79776944d7b,direction,Agent D,agent_c,travel pathway,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""compass points""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""directional guide""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""navigation tool""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""travel pathway""}]",3.0,0.5433463280245459,0.0370823024313358,0.0,0.5433463280245459
llm_qwen7b_few_shot_20260710T201518Z,162,675f77eb-9c96-42d5-ba6f-49bcb6601b2e,e45f6eac-17da-4e31-beab-0dd6d684c7d5,russia,Agent B,agent_a,cold country flag,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""cold country flag""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""siberian winter""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""europe vs""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""icy landscape""}]",0.0,0.5220869288046092,0.06500518612657777,2.0,0.0
llm_qwen7b_few_shot_20260710T201518Z,162,675f77eb-9c96-42d5-ba6f-49bcb6601b2e,e45f6eac-17da-4e31-beab-0dd6d684c7d5,russia,Agent B,agent_d,siberian winter,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""cold country flag""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""siberian winter""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""europe vs""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""icy landscape""}]",1.0,0.5188301893284668,0.10192621601939827,1.0,0.5706547387710583
llm_qwen7b_few_shot_20260710T201518Z,162,675f77eb-9c96-42d5-ba6f-49bcb6601b2e,e45f6eac-17da-4e31-beab-0dd6d684c7d5,russia,Agent B,agent_c,europe vs,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""cold country flag""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""siberian winter""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""europe vs""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""icy landscape""}]",2.0,0.4163511235100963,0.028664232028448575,0.0,0.4033186244209129
llm_qwen7b_few_shot_20260710T201518Z,162,675f77eb-9c96-42d5-ba6f-49bcb6601b2e,e45f6eac-17da-4e31-beab-0dd6d684c7d5,russia,Agent B,agent_b,icy landscape,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""cold country flag""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""siberian winter""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""europe vs""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""icy landscape""}]",3.0,0.5390735832345829,0.07066865760257744,3.0,0.5390735832345829
llm_qwen7b_few_shot_20260710T201518Z,163,be913f5a-3d35-4737-9dd0-ff15e87f5a4b,1963c5eb-ce24-49a2-8ed2-2d3ecac1665c,africa,Agent D,agent_a,savannah sunrise,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""savannah sunrise""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""landmass edge""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""desert dunes""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""nile river""}]",0.0,0.41381539827747754,0.06886459690831213,1.0,0.0
